"#","Company","Industry","Type","Location","Profile URL"
"120","MAPHANGELA FIRE SERVICE PROTECTION (PTY)...","Securities and Commodity Contracts Intermediation and Brokerage","Independent","WARMBATHS, NORTHWEST PROVINCE, South Africa","https://dnb.com/business-directory/company-profiles/maphangela-fire-service-protection-(pty)-ltd.d0cfed3f6086b7beebe14e54994f024b"
"121","PROTECTION FIRE SECURITY SERVICES (PTY) ...","Securities and Commodity Contracts Intermediation and Brokerage","Independent","SOWETO, GAUTENG, South Africa","https://dnb.com/business-directory/company-profiles/protection-fire-security-services-(pty)-ltd.9b2488c456e710584c4457712551a72d"
"122","MOTLEJOENG FIRE PROTECTION AND SAFETY SY...","Securities and Commodity Contracts Intermediation and Brokerage","Independent","KAGISO, GAUTENG, South Africa","https://dnb.com/business-directory/company-profiles/motlejoeng-fire-protection-and-safety-systems-(pty)-ltd.9e111eb91f74f119b84f389b2424f384"
"123","MBANDENI PROTECTION FIRE SERVICES (PTY) ...","Securities and Commodity Contracts Intermediation and Brokerage","Independent","PIETERMARITZBURG, KWA-ZULU NATAL, South Africa","https://dnb.com/business-directory/company-profiles/mbandeni-protection-fire-services-(pty)-ltd.c0fd9ec71ef9a9f15fd19f8ab2ec3720"
"124","I AND I FIRE PROTECTION AND SECURITY (PT...","Securities and Commodity Contracts Intermediation and Brokerage","Independent","KATLEHONG, GAUTENG, South Africa","https://dnb.com/business-directory/company-profiles/i-and-i-fire-protection-and-security-(pty)-ltd.4294e2daf5f5fee4224179902037665c"
"125","West County Ems & Fire Protection Distri...","Justice, Public Order, and Safety Activities","Parent","Ballwin, MO, United States","https://dnb.com/business-directory/company-profiles/west-county-ems--fire-protection-district.ba82e92852568d362b555f6acff0599f"
"126","Commercial Fire Protection, Inc.","Other Support Services","Parent","Irvine, CA, United States","https://dnb.com/business-directory/company-profiles/commercial-fire-protection-inc.b3deccc5bd8f3473fa28867993a8cbd0"
"127","Chongqing Zhongkai Fire-fighting Enginee...","Building Equipment Contractors","Parent","Chongqing, Chongqing, China","https://dnb.com/business-directory/company-profiles/chongqing-zhongkai-fire-fighting-engineering-co-ltd.3ad7ce9b3997e51eda53bf9ee5fbbd1b"
"128","MOHAMED ZAKI AND PARTNERS","Machinery, Equipment, and Supplies Merchant Wholesalers","Independent","Giza, Giza, Egypt","https://dnb.com/business-directory/company-profiles/mohamed-zaki-and-partners.d1e00b822b43a559cadd3e8218516b36"
"129","CHINA FIRE PROTECTION GROUP INC","Other Financial Investment Activities","Independent","New Delhi, Delhi, India","https://dnb.com/business-directory/company-profiles/china-fire-protection-group-inc.3bd85cf46a092d872591f27c15c037ba"
"130","Cintas Corporation No. 2","Commercial and Service Industry Machinery Manufacturing","Subsidiary","Coppell, TX, United States","https://dnb.com/business-directory/company-profiles/cintas-corporation-no-2.9003b5a2d011cc9e2fc567a86c2fb41f"
"131","Shaanxi Jiaokong Silk Road Construction ...","Residential Building Construction","Subsidiary","Xi'an, Shaanxi, China","https://dnb.com/business-directory/company-profiles/shaanxi-jiaokong-silk-road-construction-engineering-co-ltd.b15348565bc8c6a2d297ddd3fa022138"
"132","BINH MINH FIRE PROTECTION AND ELECTROMEC...","Residential Building Construction","Parent","Bac Giang Ward, Bac Ninh, Vietnam","https://dnb.com/business-directory/company-profiles/binh-minh-fire-protection-and-electromechanical-company-limited.d5f4481941a2fa9a620299cbb3d16ec0"
"133","Performance Fire Protection, LLC","Building Equipment Contractors","Independent","Mooresville, NC, United States","https://dnb.com/business-directory/company-profiles/performance-fire-protection-llc.9540a553a79bc76dc2c3e51fea9a52b2"
"134","Harvest-Monrovia Water, Sewer And Fire P...","Water, Sewage and Other Systems","Independent","Harvest, AL, United States","https://dnb.com/business-directory/company-profiles/harvest-monrovia-water-sewer-and-fire-protection-authority.28cbace1e4a5bdd94036b08827c75a6e"
"135","Zhejiang Taiyi Intelligent Control Techn...","Grocery and Convenience Retailers","Parent","Jiaxing, Zhejiang, China","https://dnb.com/business-directory/company-profiles/zhejiang-taiyi-intelligent-control-technology-co-ltd.fd152fe8a56edb3b1b6081020f191ead"
"136","PEGASUS FIRE PROTECTION COMPANY LIMITED","Foundation, Structure, and Building Exterior Contractors","Independent","EDINBURGH, Scotland, United Kingdom","https://dnb.com/business-directory/company-profiles/pegasus-fire-protection-company-limited.5d717c25c3c85136b4f80d7470322760"
"137","Desert Fire Protection LP","Building Equipment Contractors","Subsidiary","Reno, NV, United States","https://dnb.com/business-directory/company-profiles/desert-fire-protection-lp.74311d43bedc5df48ea96a8d93ef073e"
"138","Infinite Construction Development Group ...","Residential Building Construction","Parent","Zhengzhou, Henan, China","https://dnb.com/business-directory/company-profiles/infinite-construction-development-group-co-ltd.b4ed409cbcd9824c8ec49ca46bfc699e"
"139","M&P FIRE PROTECTION LTD","Machinery, Equipment, and Supplies Merchant Wholesalers","Subsidiary","MANCHESTER, England, United Kingdom","https://dnb.com/business-directory/company-profiles/mp-fire-protection-ltd.1d72b10cd58673eb20c811ee4414bb99"
"140","FIRE PROTECTION FOR BuildingS GEN CONT C...","Nonresidential Building Construction","Independent","Hawalli, Hawalli, Kuwait","https://dnb.com/business-directory/company-profiles/fire-protection-for-buildings-gen-cont-co-wll.20441fdabf3cd7a7f7c4af15b021c7bf"
"141","Algonquin-Lake In The Hills Fire Protect...","Justice, Public Order, and Safety Activities","Independent","Lake In The Hills, IL, United States","https://dnb.com/business-directory/company-profiles/algonquin-lake-in-the-hills-fire-protection-district.1a66b74f2c123e94c24c64f31d9dfbc8"
"142","Stanislaus Consolidated Fire Protection ...","Other Support Services","Parent","Riverbank, CA, United States","https://dnb.com/business-directory/company-profiles/stanislaus-consolidated-fire-protection-district.6f6a47f303cfe2cdce59055fd9c9b285"
"143","Jiangsu Ping'an Fire Protection Group Co...","Other Specialty Trade Contractors","Parent","Nanjing, Jiangsu, China","https://dnb.com/business-directory/company-profiles/jiangsu-pingan-fire-protection-group-coltd.a62b20784b48dd226f2af23c9f91924d"
"144","Piper Fire Protection, LLC","Building Equipment Contractors","Subsidiary","Clearwater, FL, United States","https://dnb.com/business-directory/company-profiles/piper-fire-protection-llc.c80d76600111088af2c804783838bc08"
"145","T V F (UK) LIMITED","Justice, Public Order, and Safety Activities","Subsidiary","HIGH WYCOMBE, England, United Kingdom","https://dnb.com/business-directory/company-profiles/t-v-f-(uk)-limited.cbcebe8963b6bdf29d7ab6a8c355bf72"
"146","COUNTRYSIDE FIREFIGHTER'S ASSOCIATION","Justice, Public Order, and Safety Activities","Parent","Vernon Hills, IL, United States","https://dnb.com/business-directory/company-profiles/countryside-firefighters-association.045a80a6d17875bdea7e79bb71f0014f"
"147","Shandong Ruixing Construction Engineerin...","Machinery, Equipment, and Supplies Merchant Wholesalers","Parent","Jinan, Shandong, China","https://dnb.com/business-directory/company-profiles/shandong-ruixing-construction-engineering-co-ltd.609a132f653f36a35e104aa94fbdc7e2"
"148","Hunan Minqiang Engineering Co., Ltd.","Building Equipment Contractors","Parent","Changsha, Hunan, China","https://dnb.com/business-directory/company-profiles/hunan-minqiang-engineering-co-ltd.52962d82f3c70c6bc700a760a99cdf76"
"149","ABL & ASSOCIATES PLUMBING, LLC","Building Equipment Contractors","Independent","Raleigh, NC, United States","https://dnb.com/business-directory/company-profiles/abl--associates-plumbing-llc.67b465961d2f4701c0b07ad348e5ac7c"
"150","Consolidated Fire Protection, LLC","Other Support Services","Subsidiary","Irvine, CA, United States","https://dnb.com/business-directory/company-profiles/consolidated-fire-protection-llc.a7d0cc976a4feb9c1b7c7fdd126b6618"
"151","SA FIRE PROTECTION SRL","Architectural and Structural Metals Manufacturing","Subsidiary","SAN PIER NICETO, MESSINA, Italy","https://dnb.com/business-directory/company-profiles/sa-fire-protection-srl.ffa9101cc4be27adce5d1d884bed10ad"
"152","Chongqing Chongxiao Fire Protection Tech...","Other General Purpose Machinery Manufacturing","Subsidiary","Chongqing, Chongqing, China","https://dnb.com/business-directory/company-profiles/chongqing-chongxiao-fire-protection-technology-group-co-ltd.82361c7b3cd4056e5b051563a54541d6"
"153","ENCOMPASS FIRE PROTECTION, LLC","Other Support Services","Parent","Westminster, MD, United States","https://dnb.com/business-directory/company-profiles/encompass-fire-protection-llc.11b36ca71c5176b613c105d93fa4af3b"
"154","J.D. Collins Fire Protection Company Inc","Other Support Services","Independent","Woodbridge, ON, Canada","https://dnb.com/business-directory/company-profiles/jd-collins-fire-protection-company-inc.afe79cc97e18501c5f4be2d8e2838e28"
"155","PROMAT UK LIMITED","Building Equipment Contractors","Subsidiary","HEYWOOD, England, United Kingdom","https://dnb.com/business-directory/company-profiles/promat-uk-limited.a07748872700251cad675f0db8c02fdc"
"156","New Lenox Fire Protection District","Justice, Public Order, and Safety Activities","Independent","New Lenox, IL, United States","https://dnb.com/business-directory/company-profiles/new-lenox-fire-protection-district.c5cb427f6dfbed857f40d4296b5435d0"
"157","BLUE DIAMOND FIRE PROTECTION","Nonmetallic Mineral Mining and Quarrying","Independent","Doha, Ad Dawhah (Doha), Qatar","https://dnb.com/business-directory/company-profiles/blue-diamond-fire-protection.f8898a440f14604ca60f838e3be4dc2c"
"158","M.G.N. FIRE PROTECTION LIMITED","Architectural, Engineering, and Related Services","Independent","CRAMLINGTON, England, United Kingdom","https://dnb.com/business-directory/company-profiles/mgn-fire-protection-limited.894e518ced80f715ebdae9cdb633650c"
"159","Hubei JiAnDun Fire Technology Co., Ltd.","Other General Purpose Machinery Manufacturing","Subsidiary","Yichang, Hubei, China","https://dnb.com/business-directory/company-profiles/hubei-jiandun-fire-technology-co-ltd.bd9c06e78c34011f707277d7e1d49d63"
"160","Anhui Sansheng Construction Engineering ...","Other Specialty Trade Contractors","Parent","Hefei, Anhui, China","https://dnb.com/business-directory/company-profiles/anhui-sansheng-construction-engineering-co-ltd.fe24dec2f944aa41892777982d051c1e"
"161","COMMERCIAL FIRE PROTECTION, LLC","Household Appliances and Electrical and Electronic Goods Merchant Wholesalers","Independent","Newport Beach, CA, United States","https://dnb.com/business-directory/company-profiles/commercial-fire-protection-llc.9a8dfc76378b03cc692521b039340086"
"162","Shaanxi Ningtaisheng Industry Co., Ltd.","Machinery, Equipment, and Supplies Merchant Wholesalers","Parent","Xi'an, Shaanxi, China","https://dnb.com/business-directory/company-profiles/shaanxi-ningtaisheng-industry-co-ltd.7794f696f67c95baeeaf75128726080a"
"163","Shenzhen Kuailejia Trading Co., Ltd.","Machinery, Equipment, and Supplies Merchant Wholesalers","Subsidiary","Shenzhen, Guangdong, China","https://dnb.com/business-directory/company-profiles/shenzhen-kuailejia-trading-co-ltd.16042f960d9a6b93ef107548f75fee9b"
"164","Southern Fire Protection Of Orlando, Inc...","Building Equipment Contractors","Parent","Sanford, FL, United States","https://dnb.com/business-directory/company-profiles/southern-fire-protection-of-orlando-inc.35398901d3f982bd6b288d2d6240364f"
"165","West Chicago Fire Protection District","Justice, Public Order, and Safety Activities","Independent","West Chicago, IL, United States","https://dnb.com/business-directory/company-profiles/west-chicago-fire-protection-district.1fb04c236561881a8e90220cf4a23031"
"166","South Elgin & Countryside Fire Protectio...","Justice, Public Order, and Safety Activities","Parent","South Elgin, IL, United States","https://dnb.com/business-directory/company-profiles/south-elgin--countryside-fire-protection-district.11edec688cfde5af81ae800d727fe58c"
"167","General Underground Fire Protection, Inc...","Building Equipment Contractors","Independent","Orange, CA, United States","https://dnb.com/business-directory/company-profiles/general-underground-fire-protection-inc.8bdd6c8fce1f05200d0488a9100b956b"
"168","Koetter Fire Protection Of Austin, L.L.C...","Building Equipment Contractors","Subsidiary","Pflugerville, TX, United States","https://dnb.com/business-directory/company-profiles/koetter-fire-protection-of-austin-llc.e977b3f5a5cba02b035437bb93c207fc"
"169","Hainan Shenghua Technology Co., Ltd","Other Specialty Trade Contractors","Parent","Haikou, Hainan, China","https://dnb.com/business-directory/company-profiles/hainan-shenghua-technology-co-ltd.b3155bd96d2f3658cdc9c1f32fd18b97"
"170","Alert Holdings Group, Inc.","Investigation and Security Services","Parent","Honolulu, HI, United States","https://dnb.com/business-directory/company-profiles/alert-holdings-group-inc.d97b080bf37960bbbd84fd84a2c876af"
"171","THE FIRE PROTECTION ASSOCIATION","Business Support Services","Parent","BANBURY, England, United Kingdom","https://dnb.com/business-directory/company-profiles/the-fire-protection-association.aca92168909349baa3566a81d882f6ed"
"172","Healey Fire Protection, Inc.","Household Appliances and Electrical and Electronic Goods Merchant Wholesalers","Independent","Orion, MI, United States","https://dnb.com/business-directory/company-profiles/healey-fire-protection-inc.eea730fb1712ea95eb61483eca90b446"
"173","East Alabama Water, Sewage & Fire Protec...","Water, Sewage and Other Systems","Parent","Valley, AL, United States","https://dnb.com/business-directory/company-profiles/east-alabama-water-sewage--fire-protection-district.f84fa334cfcfd6bf4da7888260a632d1"
"174","Xiangke Guang'an Fire Fighting Engineeri...","Metal and Mineral (except Petroleum) Merchant Wholesalers","Subsidiary","Guizhou, China","https://dnb.com/business-directory/company-profiles/xiangke-guangan-fire-fighting-engineering-co-ltd.fb942caf176f5edde1a8f74dccc7ab56"
"175","Shandong Qiangli Fire Protection Enginee...","Other Specialty Trade Contractors","Parent","Jinan, Shandong, China","https://dnb.com/business-directory/company-profiles/shandong-qiangli-fire-protection-engineering-co-ltd.26c369acf37312ae2ab0adf17da7c419"
"176","High Rise Fire Protection Corp.","Investigation and Security Services","Independent","Brooklyn, NY, United States","https://dnb.com/business-directory/company-profiles/high-rise-fire-protection-corp.a8ee1dd2056fde4900c32347c1ffd5b2"
